split,category,lineup,player,step,target_win,role,phase,target_owner_group,target_quadrant,action_target,sample_weight,sample_kind,compare_target_id,sun_penalty,long_flight_penalty,opportunity_penalty,overtake_bonus,board_ownership_bonus,projected_overtake_count,overtake_focus_weight,trend_identity,pressure_reason,pressure_target_id,pressure_quadrant,pressure_source_count,pressure_fleet_count,pressure_hostile_ships,pressure_projected_defense,pressure_defense_ratio,pressure_eta_spread,group,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191,f192,f193,f194,f195,f196,f197,f198,f199,f200
train,without_mine,intruder smith,intruder,70,1,expander,established,friendly,Q3_NE,1.0,1.654246,chosen_action,,0.0,0.0,0.017179,0.13794,0.2394,0.0,1.654246,pressured,concentrated_inbound,22,Q1_SW,2,2,57,94.0,0.6064,0.051,0,0.14,0.5,1.0,0.0,0.17416666666666666,0.17,0.25,0.25,0.12,0.0,1.0,0.0,0.0,0.0,0.0,0.0661111111111111,0.0375,0.0,0.125,0.020555555555555556,0.09416666666666666,0.16,0.25,0.125,0.035833333333333335,0.016666666666666666,1.0,0.006666666666666667,0.03333333333333333,0.035555555555555556,0.0,0.05388888888888889,0.01875,0.0,0.125,0.020555555555555556,0.06333333333333334,0.04,0.0,0.125,0.0,0.0975,0.0,0.06555555555555556,0.14166666666666666,0.08333333333333333,0.25,0.03222222222222222,0.0125,0.0,0.0625,0.020555555555555556,0.09916666666666667,0.16,0.25,0.125,0.065,0.029166666666666667,1.0,0.0,0.0,0.0,0.0,0.08777777777777777,0.04375,0.0,0.1875,0.020555555555555556,0.75,0.44403333333333334,0.24224166666666666,0.154025,0.17710833333333334,0.17,0.1262,0.39705882352941174,0.2647058823529412,0.3382352941176471,0.5147058823529411,0.4852941176470588,0.0,0.4852941176470588,0.225,0.025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21752808546003446,0.16832665446236098,0.1308323939096127,0.0960189744344497,0.1314414879256798,0.15604445768814115,0.09980794611972113,0.21752808546003446,0.04920143099767349,0.09980794611972113,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.175,0.8,0.0,1.0,0.0,1.0,0.16833333333333333,0.8601,0.3557250612349426,0.28125,0.8,0.0,1.0,0.0,0.0,1.0,0.16833333333333333,0.7689,0.384911194458197,1.0,1.0,1.0,1.0,0.0,0.16551994655695298,0.175,1.0,-0.1125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.475,0.0,0.0,0.0,0.0,0.0,0.0,0.23939999999999997,0.13793999999999998,0.0,1.0,0.0,0.0,0.0,0.07222222222222222,0.175,0.25,0.0,0.09916666666666667,0.08777777777777777,0.0,0.029166666666666667,0.0,0.0,0.3638196351153314,0.0,0.04767773888698664,0.05626735861228747,0.008589619725300831,0.0,0.0,0.017179239450601663,0.0,0.0,0.0,0.0,0.0,0.0
train,without_mine,intruder smith,smith,70,0,expander,attack,enemy,Q1_SW,0.476295,3.601849,chosen_action,,0.0,0.18,0.106386,0.50039,0.296973,0.0,3.601849,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0,0,0.14,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11611111111111111,0.14166666666666666,0.0,0.25,0.0661111111111111,0.0375,0.0,0.125,0.020555555555555556,0.01,0.04,0.0,0.125,0.0,0.05333333333333334,0.0,0.06277777777777778,0.13333333333333333,0.011111111111111112,0.25,0.05388888888888889,0.01875,0.0,0.125,0.020555555555555556,0.09833333333333333,0.17,0.25,0.25,0.0625,0.125,1.0,0.042222222222222223,0.03333333333333333,0.065,0.0,0.03222222222222222,0.0125,0.0,0.0625,0.020555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661111111111111,0.13333333333333333,0.019444444444444445,0.25,0.08777777777777777,0.04375,0.0,0.1875,0.020555555555555556,0.25,0.39396666666666663,0.17968333333333333,0.19825833333333334,0.29786666666666667,0.0775,0.04855,0.5806451612903226,0.22580645161290322,0.1935483870967742,0.6451612903225806,0.3548387096774194,0.0,0.3548387096774194,0.1625,0.0875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17549001281618556,0.10619530887086935,0.1220479035011728,0.09939141931743274,0.11110578268619777,0.2708152699169651,0.11495430289117671,0.2708152699169651,0.09532525710077952,0.11495430289117671,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.28125,0.8,0.0,1.0,0.0,1.0,0.095,0.4951,0.35572506123494263,0.1625,0.4,1.0,0.0,0.0,1.0,1.0,-0.0775,0.2544,0.16216981291447483,0.0,1.0,1.0,1.0,0.3333333333333333,0.6838091287916893,0.20625,0.7333333333333333,0.0375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5081666666666668,0.9528888888888889,1.0,0.32111111111111107,0.3341562500000002,0.411269230769231,0.0,1.0,1.0,0.10333333333333333,0.2969733333333333,0.5003895194805196,1.0,0.0,0.0,0.0,0.0,0.2872222222222222,0.44166666666666665,0.75,0.06277777777777778,0.01,0.05388888888888889,0.011111111111111112,0.05333333333333334,0.0,0.0,1.0,1.0,0.003229228084502191,0.056422103542736725,0.053192875458234534,0.0,0.18,0.10638575091646907,0.0,0.0,0.0,0.0,0.0,-0.6071428571428571
train,without_mine,intruder smith,smith,70,0,attacker,attack,enemy,Q1_SW,0.487478,3.601849,chosen_action,,0.0,0.18,0.050473,0.50039,0.296973,0.0,3.601849,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0,0,0.14,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11611111111111111,0.14166666666666666,0.0,0.25,0.0661111111111111,0.0375,0.0,0.125,0.020555555555555556,0.01,0.04,0.0,0.125,0.0,0.05333333333333334,0.0,0.06277777777777778,0.13333333333333333,0.011111111111111112,0.25,0.05388888888888889,0.01875,0.0,0.125,0.020555555555555556,0.09833333333333333,0.17,0.25,0.25,0.0625,0.125,1.0,0.042222222222222223,0.03333333333333333,0.065,0.0,0.03222222222222222,0.0125,0.0,0.0625,0.020555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661111111111111,0.13333333333333333,0.019444444444444445,0.25,0.08777777777777777,0.04375,0.0,0.1875,0.020555555555555556,0.25,0.39396666666666663,0.17968333333333333,0.19825833333333334,0.29786666666666667,0.0775,0.04855,0.5806451612903226,0.22580645161290322,0.1935483870967742,0.6451612903225806,0.3548387096774194,0.0,0.3548387096774194,0.1625,0.0875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18606351736200583,0.11587041899000995,0.11688714426858414,0.12127967168689473,0.08645509571393012,0.29787002137796215,0.0755741306006131,0.29787002137796215,0.11180650401595632,0.29787002137796215,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1125,0.2,0.0,1.0,0.0,1.0,0.095,0.5697,0.43881272865292276,0.1625,0.4,1.0,0.0,0.0,1.0,1.0,-0.0775,0.2544,0.16216981291447483,0.0,1.0,1.0,1.0,0.3333333333333333,0.5902397429714964,0.09375,0.8333333333333334,-0.075,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5081666666666668,0.9528888888888889,1.0,0.32111111111111107,0.3341562500000002,0.411269230769231,0.0,1.0,1.0,0.10333333333333333,0.2969733333333333,0.5003895194805196,1.0,0.0,0.0,0.0,0.0,0.2872222222222222,0.44166666666666665,0.75,0.06277777777777778,0.01,0.05388888888888889,0.011111111111111112,0.05333333333333334,0.0,0.0,1.0,1.0,0.003690920060286252,0.028927300994282517,0.02523638093399626,0.0,0.18,0.05047276186799252,0.0,0.0,0.0,0.0,0.0,-0.8314606741573034
train,without_mine,intruder smith,intruder,90,1,expander,established,friendly,Q1_SW,1.0,1.667858,chosen_action,,0.0,0.0,0.0,0.117287,0.2862,0.0,1.667858,neutral,neutral,,,0,0,0,0.0,0.0,0.0,0,0.18,0.5,1.0,0.0,0.285,0.17,0.25,0.25,0.0975,0.0,1.0,0.0,0.0,0.0,0.0,0.04555555555555556,0.03125,0.0,0.125,0.0,0.15333333333333332,0.16,0.25,0.125,0.07833333333333334,0.1425,1.0,0.009444444444444445,0.03333333333333333,0.05444444444444444,0.0,0.03333333333333333,0.0125,0.0,0.125,0.0,0.1425,0.22,0.25,0.5,0.065,0.135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14166666666666666,0.2,0.25,0.25,0.0475,0.09,1.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0125,0.0,0.125,0.0,1.0,0.45951666666666663,0.222975,0.17725,0.205375,0.25,0.21375,0.31,0.27,0.42,0.56,0.44,0.0,0.44,0.375,0.075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3945563845887504,0.16572365301547415,0.08718888010038145,0.0723568340418124,0.16272019830985496,0.026525290545031405,0.09092875939869519,0.3945563845887504,0.22883273157327627,0.09092875939869519,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.21875,1.0,1.0,0.0,1.0,1.0,0.23,0.7419,0.2594030691580913,0.34375,0.4,1.0,0.0,0.0,1.0,1.0,0.23,0.6513,0.16216981291447483,1.0,0.0,0.0,0.0,0.0,0.15324838317213849,0.21875,1.0,-0.13125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.36944444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.2862,0.11728666666666668,0.0,0.0,0.0,0.0,1.0,0.009444444444444445,0.03333333333333333,0.0,0.009444444444444445,0.15333333333333332,0.03333333333333333,0.05444444444444444,0.1425,0.0,0.0,0.3197862045902471,0.0,0.0369829556325268,0.01730178357523425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,without_mine,best smith,best,40,1,feeder,attack,enemy,Q3_NE,0.675249,4.588272,chosen_action,,0.0,0.18,0.169115,0.536947,0.296,1.0,4.588272,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0,0,0.08,0.5,1.0,0.0,0.0325,0.08,0.0,0.375,0.0,0.0275,1.0,0.0,0.0,0.0,0.0,0.02722222222222222,0.0375,0.125,0.0,0.010555555555555556,0.04666666666666667,0.07,0.0,0.25,0.023333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04375,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012222222222222223,0.09166666666666666,0.03111111111111111,0.0,0.02388888888888889,0.01875,0.0,0.0625,0.010555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006111111111111111,0.058333333333333334,0.017222222222222222,0.0,0.03,0.04375,0.125,0.0625,0.0,0.25,0.35735,0.18763333333333332,0.16217499999999999,0.274275,0.0175,0.0071,0.8571428571428571,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2805527448920576,0.1748221861215103,0.16217287106036407,0.12127737006938286,0.09391274719317261,0.09608672718967742,0.07117535347383513,0.2805527448920576,0.10573055877054732,0.1748221861215103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.15,0.6,1.0,0.0,0.0,1.0,0.08,0.9322,0.34239116133273406,0.03125,0.6,1.0,0.0,0.0,0.0,0.0,-0.0525,0.431,0.34239116133273406,0.0,0.0,1.0,0.0,1.0,0.7124050127070902,0.15,1.0,0.1125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.30925,0.024222222222222173,0.031142857142857076,0.3416666666666667,0.06812499999999985,0.08384615384615367,1.0,1.0,1.0,0.07,0.29600000000000004,0.5369467532467531,1.0,0.0,0.0,0.0,0.0,0.018333333333333333,0.15,0.0,0.006111111111111111,0.0,0.03,0.017222222222222222,0.0,0.0,0.0,1.0,1.0,0.0008675007534277193,0.03542503822120793,0.03455753746778021,0.0,0.18,0.16911507493556044,0.0,0.0,0.0,0.0,0.0,-0.7362637362637363
train,without_mine,best smith,best,50,1,expander,established,friendly,Q1_SW,0.658442,1.543896,chosen_action,,0.0,0.0,0.4,0.091151,0.24084,0.0,1.543896,neutral,neutral,,,0,0,0,0.0,0.0,0.0,0,0.1,0.5,1.0,0.0,0.115,0.13,0.25,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04055555555555555,0.0125,0.0,0.0625,0.010555555555555556,0.013333333333333334,0.09,0.0,0.375,0.0025,0.07166666666666667,1.0,0.0,0.0,0.0,0.0,0.04666666666666667,0.0375,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.10833333333333334,0.050555555555555555,0.25,0.04055555555555555,0.0125,0.0,0.0625,0.010555555555555556,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02722222222222222,0.075,0.021666666666666667,0.25,0.04666666666666667,0.0375,0.125,0.0625,0.0,0.5,0.3978916666666667,0.23382499999999998,0.13235,0.18104166666666666,0.0275,0.0131,0.8181818181818182,0.09090909090909091,0.09090909090909091,1.0,0.0,0.0,0.0,0.0875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.34766361697587184,0.19834132003307714,0.1177537446422869,0.09963309228367453,0.09170730990116087,0.048734665784228304,0.09616625037970045,0.34766361697587184,0.1493222969427947,0.09616625037970045,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.05625,0.6,1.0,0.0,0.0,1.0,0.1075,0.9708,0.1520048311105117,0.00625,0.4,1.0,0.0,0.0,1.0,1.0,0.1075,0.9144,0.11723474048475241,1.0,1.0,1.0,1.0,0.0,0.11489845643034155,0.05625,1.0,0.04375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5066666666666667,0.0,0.0,0.27944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.24084,0.09115066666666666,0.0,0.0,0.0,0.0,1.0,0.07222222222222222,0.18333333333333332,0.5,0.0,0.013333333333333334,0.04666666666666667,0.0,0.07166666666666667,0.0,0.0,0.3337822894730729,0.0,0.07520464775437004,0.27970238892833293,0.2044977411739629,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
train,without_mine,best smith,smith,50,0,sweeper,attack,enemy,Q1_SW,0.523765,4.596448,chosen_action,,0.0,0.18,0.009415,0.527273,0.319253,1.0,4.596448,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0,0,0.1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07666666666666666,0.10833333333333334,0.0,0.25,0.04055555555555555,0.0125,0.0,0.0625,0.010555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008888888888888889,0.075,0.04777777777777778,0.25,0.04666666666666667,0.0375,0.125,0.0625,0.0,0.0675,0.13,0.25,0.375,0.0,0.07583333333333334,1.0,0.0,0.0,0.0,0.0,0.04055555555555555,0.0125,0.0,0.0625,0.010555555555555556,0.04083333333333333,0.09,0.0,0.375,0.01,0.0325,1.0,0.0,0.0,0.013333333333333334,0.0,0.04666666666666667,0.0375,0.125,0.0625,0.0,0.5,0.38251666666666667,0.1975916666666667,0.148,0.24400833333333335,0.0375,0.01475,0.8,0.2,0.0,1.0,0.0,0.0,0.0,0.0875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3210294803568013,0.1443494548840411,0.12327646884336617,0.13465214524906813,0.1360881258991936,0.06864622279870827,0.0719581019688214,0.3210294803568013,0.17668002547276018,0.12327646884336617,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.225,0.6,1.0,0.0,0.0,1.0,0.17583333333333334,1.0,0.1520048311105117,0.01875,0.6,1.0,0.0,0.0,0.0,1.0,-0.1075,0.4223,0.34239116133273406,0.0,0.0,1.0,0.0,0.3333333333333333,0.8842720428545572,0.15,0.6666666666666666,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.49833333333333335,0.011111111111111112,0.014285714285714285,0.3383333333333333,0.03125,0.038461538461538464,1.0,1.0,1.0,0.14333333333333334,0.3192533333333333,0.5272733852813852,1.0,0.0,0.0,0.0,0.0,0.08555555555555555,0.18333333333333332,0.5,0.008888888888888889,0.0,0.04666666666666667,0.04777777777777778,0.0,0.0,0.0,1.0,1.0,0.0004963341094560101,0.005203949742433932,0.004707615632977923,0.0,0.18,0.009415231265955845,0.0,0.0,0.0,0.0,0.0,-0.7894736842105263
train,without_mine,best smith,best,60,1,expander,attack,enemy,Q3_NE,0.583233,2.181167,chosen_action,,0.0,0.140385,0.010527,0.167193,0.133262,0.0,2.181167,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0,0,0.12,0.5,1.0,0.0,0.22333333333333333,0.13,0.25,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04055555555555555,0.0125,0.0,0.0,0.04055555555555555,0.13083333333333333,0.14,0.25,0.375,0.010833333333333334,0.0033333333333333335,1.0,0.0,0.0,0.020555555555555556,0.0,0.03,0.00625,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052222222222222225,0.10833333333333334,0.07777777777777778,0.25,0.04055555555555555,0.0125,0.0,0.0,0.04055555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09111111111111111,0.11666666666666667,0.0,0.25,0.03,0.00625,0.0,0.0,0.03,0.5,0.37635,0.1774,0.12829166666666666,0.21825833333333333,0.0375,0.02225,0.6,0.2,0.2,0.9333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21707036140957606,0.16888944843670217,0.12333042953290661,0.14357078517327848,0.16652308811336372,0.09242350310877519,0.0881923842253978,0.21707036140957606,0.048180912972873885,0.0881923842253978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.73125,0.6,1.0,0.0,0.0,1.0,0.25583333333333336,0.7934,0.34239116133273406,0.0375,0.2,0.0,1.0,0.0,0.0,1.0,-0.17166666666666666,0.1662,0.3931944552077853,0.0,0.0,1.0,0.0,1.0,0.405810325423899,0.73125,1.0,0.6875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7414999999999999,0.0,0.0,0.11,0.0,0.0,0.0,1.0,0.0,0.2288888888888889,0.13326222222222223,0.1671928888888889,1.0,0.0,0.0,0.0,0.0,0.14333333333333334,0.225,0.5,0.09111111111111111,0.0,0.03,0.0,0.0,0.0,0.0,0.8066252175112968,0.3899585508446301,0.0023713658792920565,0.00763469703689805,0.005263331157605994,0.0,0.14038507830406682,0.010526662315211988,0.0,0.0,0.0,0.0,0.0,1.0
train,without_mine,best smith,smith,70,0,sweeper,attack,enemy,Q0_SE,0.573647,4.975028,chosen_action,,0.0,0.18,0.002943,0.621757,0.431711,1.0,4.975028,overtake_window,overtake_window,,,0,0,0,0.0,0.0,0.0,0,0.14,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03833333333333333,0.0,0.15611111111111112,0.10833333333333334,0.0,0.25,0.04055555555555555,0.0125,0.0,0.0,0.04055555555555555,0.03833333333333333,0.01,0.0,0.0,0.03833333333333333,0.018333333333333333,0.0,0.015,0.10833333333333334,0.11666666666666667,0.25,0.03,0.00625,0.0,0.0,0.03,0.0625,0.13,0.25,0.375,0.0,0.165,1.0,0.0,0.0,0.0,0.0,0.04055555555555555,0.0125,0.0,0.0,0.04055555555555555,0.14416666666666667,0.13,0.25,0.375,0.0,0.0575,1.0,0.058333333333333334,0.008333333333333333,0.0,0.0,0.03,0.00625,0.0,0.0,0.03,0.5,0.3836,0.16764166666666666,0.2207,0.25461666666666666,0.0675,0.03765,0.4444444444444444,0.5185185185185185,0.037037037037037035,0.9259259259259259,0.07407407407407407,0.0,0.07407407407407407,0.1125,0.025,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.285337896222957,0.14355905596986243,0.11319624777676413,0.1512046482507498,0.1310407733372098,0.11188655130904486,0.06377482713341198,0.285337896222957,0.13413324797220721,0.11319624777676413,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25625,0.4,1.0,0.0,0.0,1.0,0.14416666666666667,0.5397,0.11723474048475241,0.28125,0.6,1.0,0.0,0.0,1.0,1.0,-0.22833333333333333,0.0,0.1520048311105117,0.0,0.0,1.0,0.0,1.0,0.7484677840135825,0.25625,1.0,-0.03125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8254166666666666,0.03500000000000013,0.045000000000000165,0.4527777777777778,0.09843750000000036,0.1211538461538466,1.0,1.0,1.0,0.30444444444444446,0.43171111111111116,0.6217574747474749,0.0,0.0,1.0,0.0,0.0,0.22944444444444445,0.225,0.5,0.15611111111111112,0.0,0.04055555555555555,0.0,0.03833333333333333,0.0,0.0,1.0,1.0,0.0006390903372550655,0.002110536263884945,0.0014714459266298794,0.0,0.18,0.002942891853259759,0.0,0.0,0.0,0.0,0.0,-0.7028985507246377
train,without_mine,best smith,smith,70,0,sweeper,attack,enemy,Q1_SW,0.553858,4.821974,chosen_action,,0.0,0.18,0.002918,0.591075,0.372884,1.0,4.821974,overtake_window,overtake_window,,,0,0,0,0.0,0.0,0.0,0,0.14,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03833333333333333,0.0,0.15611111111111112,0.10833333333333334,0.0,0.25,0.04055555555555555,0.0125,0.0,0.0,0.04055555555555555,0.03833333333333333,0.01,0.0,0.0,0.03833333333333333,0.018333333333333333,0.0,0.015,0.10833333333333334,0.11666666666666667,0.25,0.03,0.00625,0.0,0.0,0.03,0.0625,0.13,0.25,0.375,0.0,0.165,1.0,0.0,0.0,0.0,0.0,0.04055555555555555,0.0125,0.0,0.0,0.04055555555555555,0.14416666666666667,0.13,0.25,0.375,0.0,0.0575,1.0,0.058333333333333334,0.008333333333333333,0.0,0.0,0.03,0.00625,0.0,0.0,0.03,0.5,0.3836,0.16764166666666666,0.2207,0.25461666666666666,0.0675,0.03765,0.4444444444444444,0.5185185185185185,0.037037037037037035,0.9259259259259259,0.07407407407407407,0.0,0.07407407407407407,0.1125,0.025,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3429339521859619,0.1475555964381847,0.12422893512436137,0.13991969793060624,0.1322152847714071,0.06662325356657726,0.04652327998290136,0.3429339521859619,0.1953783557477772,0.12422893512436137,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1125,0.6,1.0,0.0,0.0,1.0,0.26,0.9903,0.1520048311105117,0.0375,0.6,1.0,0.0,0.0,1.0,1.0,-0.17083333333333334,0.4033,0.1520048311105117,0.0,0.0,1.0,0.0,0.3333333333333333,0.8082382505181944,0.1125,1.0,0.06875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8254166666666666,0.03500000000000013,0.045000000000000165,0.3877777777777778,0.09843750000000036,0.1211538461538466,1.0,1.0,1.0,0.22777777777777777,0.37288444444444446,0.5910748080808083,0.0,0.0,1.0,0.0,0.0,0.22944444444444445,0.225,0.5,0.015,0.03833333333333333,0.03,0.11666666666666667,0.018333333333333333,0.0,0.0,1.0,1.0,0.0004578477124233646,0.0019167697179712255,0.001458922005547861,0.0,0.18,0.002917844011095722,0.0,0.0,0.0,0.0,0.0,-0.8548387096774194
